gameId,gameDate,hometeamCity,hometeamName,hometeamId,awayteamCity,awayteamName,awayteamId,homeScore,awayScore,winner,gameType,attendance,arenaId,gameLabel,gameSubLabel,seriesGameNumber
22300259,11/29/2023 19:00,Orlando,Magic,1610612753,Washington,Wizards,1610612764,139,120,1610612753,Regular Season,17109,430,,,
22300257,11/27/2023 22:30,Los Angeles,Clippers,1610612746,Denver,Nuggets,1610612743,104,113,1610612743,Regular Season,17071,1000069,,,
22300256,11/27/2023 21:00,Utah,Jazz,1610612762,New Orleans,Pelicans,1610612740,114,112,1610612762,Regular Season,18206,1000106,,,
22300253,11/27/2023 19:00,Detroit,Pistons,1610612765,Washington,Wizards,1610612764,107,126,1610612764,Regular Season,14346,624,,,
22300254,11/27/2023 19:00,Indiana,Pacers,1610612754,Portland,Trail Blazers,1610612757,110,114,1610612757,Regular Season,14508,1000063,,,
22300255,11/27/2023 19:00,Philadelphia,76ers,1610612755,Los Angeles,Lakers,1610612747,138,94,1610612755,Regular Season,19907,419,,,
22300252,11/26/2023 20:00,Denver,Nuggets,1610612743,San Antonio,Spurs,1610612759,132,120,1610612743,Regular Season,19665,1000046,,,
22300250,11/26/2023 19:30,Brooklyn,Nets,1610612751,Chicago,Bulls,1610612741,118,109,1610612751,Regular Season,16687,461,,,
22300251,11/26/2023 19:30,Cleveland,Cavaliers,1610612739,Toronto,Raptors,1610612761,105,102,1610612739,Regular Season,19432,1000006,,,
22300246,11/26/2023 18:00,Boston,Celtics,1610612738,Atlanta,Hawks,1610612737,113,103,1610612738,Regular Season,19156,17,,,
22300247,11/26/2023 18:00,New York,Knicks,1610612752,Phoenix,Suns,1610612756,113,116,1610612756,Regular Season,19812,30,,,
22300248,11/26/2023 18:00,Orlando,Magic,1610612753,Charlotte,Hornets,1610612766,130,117,1610612753,Regular Season,18846,430,,,
22300249,11/26/2023 18:00,Memphis,Grizzlies,1610612763,Minnesota,Timberwolves,1610612750,97,119,1610612750,Regular Season,15764,242,,,
22300245,11/26/2023 15:30,Milwaukee,Bucks,1610612749,Portland,Trail Blazers,1610612757,108,102,1610612749,Regular Season,17602,642,,,
22300244,11/25/2023 22:30,Los Angeles,Clippers,1610612746,Dallas,Mavericks,1610612742,107,88,1610612746,Regular Season,19370,1000069,,,
22300243,11/25/2023 21:30,Utah,Jazz,1610612762,New Orleans,Pelicans,1610612740,105,100,1610612762,Regular Season,18206,1000106,,,
22300242,11/25/2023 19:30,Cleveland,Cavaliers,1610612739,Los Angeles,Lakers,1610612747,115,121,1610612747,Regular Season,19432,1000006,,,
22300241,11/25/2023 19:00,Washington,Wizards,1610612764,Atlanta,Hawks,1610612737,108,136,1610612737,Regular Season,16276,77,,,
22300240,11/25/2023 18:00,Brooklyn,Nets,1610612751,Miami,Heat,1610612748,112,97,1610612751,Regular Season,17817,461,,,
22300239,11/25/2023 17:00,Oklahoma City,Thunder,1610612760,Philadelphia,76ers,1610612755,123,127,1610612755,Regular Season,17125,1000052,,,
22300238,11/22/2023 22:30,Los Angeles,Lakers,1610612747,Dallas,Mavericks,1610612742,101,104,1610612742,Regular Season,18997,1000069,,,
22300236,11/22/2023 22:00,Phoenix,Suns,1610612756,Golden State,Warriors,1610612744,123,115,1610612756,Regular Season,17071,1000051,,,
22300237,11/22/2023 22:00,Portland,Trail Blazers,1610612757,Utah,Jazz,1610612762,121,105,1610612757,Regular Season,17819,51,,,
22300231,11/22/2023 20:00,Houston,Rockets,1610612745,Memphis,Grizzlies,1610612763,111,91,1610612745,Regular Season,18055,215,,,
22300232,11/22/2023 20:00,Minnesota,Timberwolves,1610612750,Philadelphia,76ers,1610612755,112,99,1610612750,Regular Season,18024,61,,,
22300233,11/22/2023 20:00,New Orleans,Pelicans,1610612740,Sacramento,Kings,1610612758,117,112,1610612740,Regular Season,16012,160,,,
22300234,11/22/2023 20:00,Oklahoma City,Thunder,1610612760,Chicago,Bulls,1610612741,116,102,1610612760,Regular Season,18203,1000052,,,
22300235,11/22/2023 20:00,San Antonio,Spurs,1610612759,Los Angeles,Clippers,1610612746,102,109,1610612746,Regular Season,18354,1000118,,,
22300227,11/22/2023 19:30,Atlanta,Hawks,1610612737,Brooklyn,Nets,1610612751,147,145,1610612737,Regular Season,17340,650,,,
22300228,11/22/2023 19:30,Boston,Celtics,1610612738,Milwaukee,Bucks,1610612749,119,116,1610612738,Regular Season,19156,17,,,
22300229,11/22/2023 19:30,Cleveland,Cavaliers,1610612739,Miami,Heat,1610612748,96,129,1610612748,Regular Season,19432,1000006,,,
22300230,11/22/2023 19:30,Indiana,Pacers,1610612754,Toronto,Raptors,1610612761,131,132,1610612761,Regular Season,17091,1000063,,,
22300225,11/22/2023 19:00,Charlotte,Hornets,1610612766,Washington,Wizards,1610612764,117,114,1610612766,Regular Season,16432,9,,,
22300226,11/22/2023 19:00,Orlando,Magic,1610612753,Denver,Nuggets,1610612743,124,119,1610612753,Regular Season,18237,430,,,
22300224,11/20/2023 22:00,Golden State,Warriors,1610612744,Houston,Rockets,1610612745,121,116,1610612744,Regular Season,18064,1000011,,,
22300220,11/20/2023 20:00,Chicago,Bulls,1610612741,Miami,Heat,1610612748,100,118,1610612748,Regular Season,19258,66,,,
22300221,11/20/2023 20:00,Minnesota,Timberwolves,1610612750,New York,Knicks,1610612752,117,100,1610612750,Regular Season,18024,61,,,
22300222,11/20/2023 20:00,New Orleans,Pelicans,1610612740,Sacramento,Kings,1610612758,129,93,1610612740,Regular Season,16004,160,,,
22300223,11/20/2023 20:00,San Antonio,Spurs,1610612759,Los Angeles,Clippers,1610612746,99,124,1610612746,Regular Season,18354,1000118,,,
22300217,11/20/2023 19:00,Charlotte,Hornets,1610612766,Boston,Celtics,1610612738,121,118,1610612766,Regular Season,19134,9,,,
22300218,11/20/2023 19:00,Detroit,Pistons,1610612765,Denver,Nuggets,1610612743,103,107,1610612743,Regular Season,19403,624,,,
22300219,11/20/2023 19:00,Washington,Wizards,1610612764,Milwaukee,Bucks,1610612749,129,142,1610612749,Regular Season,17746,77,,,
22300216,11/19/2023 21:30,Los Angeles,Lakers,1610612747,Houston,Rockets,1610612745,105,104,1610612747,Regular Season,18997,1000069,,,
22300215,11/19/2023 21:00,Portland,Trail Blazers,1610612757,Oklahoma City,Thunder,1610612760,91,134,1610612760,Regular Season,18235,51,,,
22300213,11/19/2023 20:00,Memphis,Grizzlies,1610612763,Boston,Celtics,1610612738,100,102,1610612738,Regular Season,17798,242,,,
22300214,11/19/2023 20:00,Utah,Jazz,1610612762,Phoenix,Suns,1610612756,137,140,1610612756,Regular Season,18206,1000106,,,
22300212,11/19/2023 19:30,Dallas,Mavericks,1610612742,Sacramento,Kings,1610612758,113,129,1610612758,Regular Season,20211,193,,,
22300210,11/19/2023 18:00,Cleveland,Cavaliers,1610612739,Denver,Nuggets,1610612743,121,109,1610612739,Regular Season,19432,1000006,,,
22300209,11/19/2023 17:00,Indiana,Pacers,1610612754,Orlando,Magic,1610612753,116,128,1610612753,Regular Season,17276,1000063,,,
22300211,11/19/2023 16:00,Toronto,Raptors,1610612761,Detroit,Pistons,1610612765,142,113,1610612761,Regular Season,19182,643,,,
22300208,11/19/2023 15:00,Brooklyn,Nets,1610612751,Philadelphia,76ers,1610612755,99,121,1610612755,Regular Season,17934,461,,,
22300207,11/18/2023 20:30,Golden State,Warriors,1610612744,Oklahoma City,Thunder,1610612760,123,130,1610612760,Regular Season,18064,1000011,,,
22300204,11/18/2023 20:00,Chicago,Bulls,1610612741,Miami,Heat,1610612748,102,97,1610612741,Regular Season,18063,66,,,
22300205,11/18/2023 20:00,Milwaukee,Bucks,1610612749,Dallas,Mavericks,1610612742,132,125,1610612749,Regular Season,18128,642,,,
22300206,11/18/2023 20:00,San Antonio,Spurs,1610612759,Memphis,Grizzlies,1610612763,108,120,1610612763,Regular Season,18354,1000118,,,
22300203,11/18/2023 19:00,New Orleans,Pelicans,1610612740,Minnesota,Timberwolves,1610612750,120,121,1610612750,Regular Season,15536,160,,,
22300202,11/18/2023 18:00,Charlotte,Hornets,1610612766,New York,Knicks,1610612752,108,122,1610612752,Regular Season,19171,9,,,
22300201,11/16/2023 22:00,Golden State,Warriors,1610612744,Oklahoma City,Thunder,1610612760,109,128,1610612760,Regular Season,18064,1000011,,,
22300200,11/16/2023 19:30,Miami,Heat,1610612748,Brooklyn,Nets,1610612751,122,115,1610612748,Regular Season,19866,1000100,,,
22300198,11/15/2023 22:00,Los Angeles,Lakers,1610612747,Sacramento,Kings,1610612758,110,125,1610612758,Regular Season,18687,1000069,,,
22300199,11/15/2023 22:00,Portland,Trail Blazers,1610612757,Cleveland,Cavaliers,1610612739,95,109,1610612739,Regular Season,18137,51,,,
22300197,11/15/2023 21:00,Phoenix,Suns,1610612756,Minnesota,Timberwolves,1610612750,133,115,1610612756,Regular Season,17071,1000051,,,
22300196,11/15/2023 20:00,Chicago,Bulls,1610612741,Orlando,Magic,1610612753,94,96,1610612753,Regular Season,19092,66,,,
22300193,11/15/2023 19:30,Atlanta,Hawks,1610612737,New York,Knicks,1610612752,114,116,1610612752,Regular Season,17060,650,,,
22300194,11/15/2023 19:30,Philadelphia,76ers,1610612755,Boston,Celtics,1610612738,107,117,1610612738,Regular Season,19773,419,,,
22300195,11/15/2023 19:30,Toronto,Raptors,1610612761,Milwaukee,Bucks,1610612749,112,128,1610612749,Regular Season,19800,643,,,
22300192,11/15/2023 19:00,Washington,Wizards,1610612764,Dallas,Mavericks,1610612742,117,130,1610612742,Regular Season,16632,77,,,
22300191,11/13/2023 22:00,Sacramento,Kings,1610612758,Cleveland,Cavaliers,1610612739,132,120,1610612758,Regular Season,17829,609,,,
22300190,11/13/2023 20:00,Milwaukee,Bucks,1610612749,Chicago,Bulls,1610612741,118,109,1610612749,Regular Season,17865,642,,,
22300188,11/13/2023 19:30,Boston,Celtics,1610612738,New York,Knicks,1610612752,114,98,1610612738,Regular Season,19156,17,,,
22300189,11/13/2023 19:30,Toronto,Raptors,1610612761,Washington,Wizards,1610612764,111,107,1610612761,Regular Season,19800,643,,,
22300187,11/12/2023 22:00,Los Angeles,Lakers,1610612747,Portland,Trail Blazers,1610612757,116,110,1610612747,Regular Season,18997,1000069,,,
22300186,11/12/2023 20:30,Golden State,Warriors,1610612744,Minnesota,Timberwolves,1610612750,110,116,1610612750,Regular Season,18064,1000011,,,
22300185,11/12/2023 20:00,Phoenix,Suns,1610612756,Oklahoma City,Thunder,1610612760,99,111,1610612760,Regular Season,17071,1000051,,,
22300181,11/12/2023 19:00,Chicago,Bulls,1610612741,Detroit,Pistons,1610612765,119,108,1610612741,Regular Season,19088,66,,,
22300182,11/12/2023 19:00,Houston,Rockets,1610612745,Denver,Nuggets,1610612743,107,104,1610612745,Regular Season,18055,215,,,
22300183,11/12/2023 19:00,New Orleans,Pelicans,1610612740,Dallas,Mavericks,1610612742,124,136,1610612742,Regular Season,16302,160,,,
22300184,11/12/2023 19:00,San Antonio,Spurs,1610612759,Miami,Heat,1610612748,113,118,1610612748,Regular Season,18036,1000118,,,
22300180,11/12/2023 18:00,Philadelphia,76ers,1610612755,Indiana,Pacers,1610612754,137,126,1610612755,Regular Season,19758,419,,,
22300179,11/12/2023 15:30,Los Angeles,Clippers,1610612746,Memphis,Grizzlies,1610612763,101,105,1610612763,Regular Season,17220,1000069,,,
22300178,11/12/2023 15:00,Brooklyn,Nets,1610612751,Washington,Wizards,1610612764,102,94,1610612751,Regular Season,17732,461,,,
22300177,11/12/2023 12:00,New York,Knicks,1610612752,Charlotte,Hornets,1610612766,129,107,1610612752,Regular Season,19812,30,,,
22300176,11/11/2023 20:30,Golden State,Warriors,1610612744,Cleveland,Cavaliers,1610612739,110,118,1610612739,Regular Season,18064,1000011,,,
22300175,11/11/2023 19:30,Atlanta,Hawks,1610612737,Miami,Heat,1610612748,109,117,1610612748,Regular Season,17722,650,,,
22300174,11/11/2023 19:00,Boston,Celtics,1610612738,Toronto,Raptors,1610612761,117,94,1610612738,Regular Season,19156,17,,,
22300173,11/11/2023 18:00,Orlando,Magic,1610612753,Milwaukee,Bucks,1610612749,112,97,1610612753,Regular Season,19354,430,,,
22300171,11/9/2023 19:00,Indiana,Pacers,1610612754,Milwaukee,Bucks,1610612749,126,124,1610612754,Regular Season,14648,1000063,,,
22300169,11/8/2023 22:00,Denver,Nuggets,1610612743,Golden State,Warriors,1610612744,108,105,1610612743,Regular Season,19737,1000046,,,
22300170,11/8/2023 22:00,Sacramento,Kings,1610612758,Portland,Trail Blazers,1610612757,121,118,1610612758,Regular Season,17829,609,,,
22300168,11/8/2023 20:30,Dallas,Mavericks,1610612742,Toronto,Raptors,1610612761,116,127,1610612761,Regular Season,20063,193,,,
22300162,11/8/2023 20:00,Chicago,Bulls,1610612741,Phoenix,Suns,1610612756,115,116,1610612756,Regular Season,18220,66,,,
22300163,11/8/2023 20:00,Houston,Rockets,1610612745,Los Angeles,Lakers,1610612747,128,94,1610612745,Regular Season,18055,215,,,
22300164,11/8/2023 20:00,Memphis,Grizzlies,1610612763,Miami,Heat,1610612748,102,108,1610612748,Regular Season,16781,242,,,
22300165,11/8/2023 20:00,Milwaukee,Bucks,1610612749,Detroit,Pistons,1610612765,120,118,1610612749,Regular Season,17341,642,,,
22300166,11/8/2023 20:00,Minnesota,Timberwolves,1610612750,New Orleans,Pelicans,1610612740,122,101,1610612750,Regular Season,18024,61,,,
22300167,11/8/2023 20:00,Oklahoma City,Thunder,1610612760,Cleveland,Cavaliers,1610612739,128,120,1610612760,Regular Season,16314,1000052,,,
22300160,11/8/2023 19:30,Brooklyn,Nets,1610612751,Los Angeles,Clippers,1610612746,100,93,1610612751,Regular Season,17933,461,,,
22300161,11/8/2023 19:30,New York,Knicks,1610612752,San Antonio,Spurs,1610612759,126,105,1610612752,Regular Season,19812,30,,,
22300157,11/8/2023 19:00,Charlotte,Hornets,1610612766,Washington,Wizards,1610612764,116,132,1610612764,Regular Season,14267,9,,,
22300158,11/8/2023 19:00,Indiana,Pacers,1610612754,Utah,Jazz,1610612762,134,118,1610612754,Regular Season,14509,1000063,,,
22300159,11/8/2023 19:00,Philadelphia,76ers,1610612755,Boston,Celtics,1610612738,106,103,1610612755,Regular Season,19953,419,,,
22300156,11/6/2023 21:00,Denver,Nuggets,1610612743,New Orleans,Pelicans,1610612740,134,116,1610612743,Regular Season,19544,1000046,,,
22300152,11/6/2023 20:00,Chicago,Bulls,1610612741,Utah,Jazz,1610612762,130,113,1610612741,Regular Season,18031,66,,,
22300153,11/6/2023 20:00,Houston,Rockets,1610612745,Sacramento,Kings,1610612758,122,97,1610612745,Regular Season,15130,215,,,
22300154,11/6/2023 20:00,Minnesota,Timberwolves,1610612750,Boston,Celtics,1610612738,114,109,1610612750,Regular Season,18024,61,,,
22300155,11/6/2023 20:00,Oklahoma City,Thunder,1610612760,Atlanta,Hawks,1610612737,126,117,1610612760,Regular Season,16486,1000052,,,
22300149,11/6/2023 19:30,Brooklyn,Nets,1610612751,Milwaukee,Bucks,1610612749,125,129,1610612749,Regular Season,17935,461,,,
22300150,11/6/2023 19:30,Miami,Heat,1610612748,Los Angeles,Lakers,1610612747,108,107,1610612748,Regular Season,19725,1000100,,,
22300151,11/6/2023 19:30,New York,Knicks,1610612752,Los Angeles,Clippers,1610612746,111,97,1610612752,Regular Season,19812,30,,,
22300145,11/6/2023 19:00,Detroit,Pistons,1610612765,Golden State,Warriors,1610612744,109,120,1610612744,Regular Season,20062,624,,,
22300146,11/6/2023 19:00,Indiana,Pacers,1610612754,San Antonio,Spurs,1610612759,152,111,1610612754,Regular Season,15129,1000063,,,
22300147,11/6/2023 19:00,Orlando,Magic,1610612753,Dallas,Mavericks,1610612742,102,117,1610612742,Regular Season,19409,430,,,
22300148,11/6/2023 19:00,Philadelphia,76ers,1610612755,Washington,Wizards,1610612764,146,128,1610612755,Regular Season,19765,419,,,
22300144,11/5/2023 21:00,Portland,Trail Blazers,1610612757,Memphis,Grizzlies,1610612763,100,112,1610612763,Regular Season,18187,51,,,
22300143,11/5/2023 19:30,Dallas,Mavericks,1610612742,Charlotte,Hornets,1610612766,124,118,1610612742,Regular Season,20052,193,,,
22300142,11/5/2023 18:00,Cleveland,Cavaliers,1610612739,Golden State,Warriors,1610612744,115,104,1610612739,Regular Season,19432,1000006,,,
22300141,11/5/2023 15:30,San Antonio,Spurs,1610612759,Toronto,Raptors,1610612761,116,123,1610612761,Regular Season,18354,1000118,,,
22300140,11/5/2023 15:00,Detroit,Pistons,1610612765,Phoenix,Suns,1610612756,106,120,1610612756,Regular Season,20062,624,,,
22300139,11/4/2023 21:00,Denver,Nuggets,1610612743,Chicago,Bulls,1610612741,123,101,1610612743,Regular Season,19610,1000046,,,
22300136,11/4/2023 20:00,Brooklyn,Nets,1610612751,Boston,Celtics,1610612738,114,124,1610612738,Regular Season,17983,461,,,
22300137,11/4/2023 20:00,Houston,Rockets,1610612745,Sacramento,Kings,1610612758,107,89,1610612745,Regular Season,18055,215,,,
22300138,11/4/2023 20:00,Minnesota,Timberwolves,1610612750,Utah,Jazz,1610612762,123,95,1610612750,Regular Season,18024,61,,,
22300133,11/4/2023 19:00,Indiana,Pacers,1610612754,Charlotte,Hornets,1610612766,124,125,1610612766,Regular Season,15945,1000063,,,
22300134,11/4/2023 19:00,Orlando,Magic,1610612753,Los Angeles,Lakers,1610612747,120,101,1610612753,Regular Season,18846,430,,,
22300135,11/4/2023 19:00,New Orleans,Pelicans,1610612740,Atlanta,Hawks,1610612737,105,123,1610612737,Regular Season,17237,160,,,
22300132,11/4/2023 13:00,Philadelphia,76ers,1610612755,Phoenix,Suns,1610612756,112,100,1610612755,Regular Season,19796,419,,,
22300131,11/2/2023 22:00,Phoenix,Suns,1610612756,San Antonio,Spurs,1610612759,121,132,1610612759,Regular Season,17071,1000051,,,
22300130,11/2/2023 21:00,Utah,Jazz,1610612762,Orlando,Magic,1610612753,113,115,1610612753,Regular Season,18206,1000106,,,
22300129,11/2/2023 20:00,New Orleans,Pelicans,1610612740,Detroit,Pistons,1610612765,125,116,1610612740,Regular Season,15884,160,,,
22300128,11/2/2023 19:00,Philadelphia,76ers,1610612755,Toronto,Raptors,1610612761,114,99,1610612755,Regular Season,19773,419,,,
22300126,11/1/2023 22:00,Golden State,Warriors,1610612744,Sacramento,Kings,1610612758,102,101,1610612744,Regular Season,18064,1000011,,,
22300127,11/1/2023 22:00,Los Angeles,Lakers,1610612747,Los Angeles,Clippers,1610612746,130,125,1610612747,Regular Season,18997,1000069,,,
22300125,11/1/2023 21:00,Utah,Jazz,1610612762,Memphis,Grizzlies,1610612763,133,109,1610612762,Regular Season,18206,1000106,,,
22300124,11/1/2023 20:30,Dallas,Mavericks,1610612742,Chicago,Bulls,1610612741,114,105,1610612742,Regular Season,20103,193,,,
22300122,11/1/2023 20:00,Houston,Rockets,1610612745,Charlotte,Hornets,1610612766,128,119,1610612745,Regular Season,16263,215,,,
22300123,11/1/2023 20:00,Minnesota,Timberwolves,1610612750,Denver,Nuggets,1610612743,110,89,1610612750,Regular Season,18024,61,,,
22300117,11/1/2023 19:30,Atlanta,Hawks,1610612737,Washington,Wizards,1610612764,130,121,1610612737,Regular Season,15925,650,,,
22300118,11/1/2023 19:30,Boston,Celtics,1610612738,Indiana,Pacers,1610612754,155,104,1610612738,Regular Season,19156,17,,,
22300119,11/1/2023 19:30,Miami,Heat,1610612748,Brooklyn,Nets,1610612751,105,109,1610612751,Regular Season,19600,1000100,,,
22300120,11/1/2023 19:30,New York,Knicks,1610612752,Cleveland,Cavaliers,1610612739,89,95,1610612739,Regular Season,19812,30,,,
22300121,11/1/2023 19:30,Oklahoma City,Thunder,1610612760,New Orleans,Pelicans,1610612740,106,110,1610612740,Regular Season,15764,1000052,,,
22300115,11/1/2023 19:00,Detroit,Pistons,1610612765,Portland,Trail Blazers,1610612757,101,110,1610612757,Regular Season,16912,624,,,
22300116,11/1/2023 19:00,Toronto,Raptors,1610612761,Milwaukee,Bucks,1610612749,130,111,1610612761,Regular Season,19800,643,,,
22300114,10/31/2023 22:30,Los Angeles,Clippers,1610612746,Orlando,Magic,1610612753,118,102,1610612746,Regular Season,14014,1000069,,,
22300113,10/31/2023 22:00,Phoenix,Suns,1610612756,San Antonio,Spurs,1610612759,114,115,1610612759,Regular Season,17071,1000051,,,
22300112,10/31/2023 19:30,Cleveland,Cavaliers,1610612739,New York,Knicks,1610612752,91,109,1610612752,Regular Season,19432,1000006,,,
22300111,10/30/2023 22:30,Los Angeles,Lakers,1610612747,Orlando,Magic,1610612753,106,103,1610612747,Regular Season,18997,1000069,,,
22300110,10/30/2023 21:00,Denver,Nuggets,1610612743,Utah,Jazz,1610612762,110,102,1610612743,Regular Season,19671,1000046,,,
22300106,10/30/2023 20:00,Memphis,Grizzlies,1610612763,Dallas,Mavericks,1610612742,110,125,1610612742,Regular Season,15031,242,,,
22300107,10/30/2023 20:00,Milwaukee,Bucks,1610612749,Miami,Heat,1610612748,122,114,1610612749,Regular Season,17341,642,,,
22300108,10/30/2023 20:00,New Orleans,Pelicans,1610612740,Golden State,Warriors,1610612744,102,130,1610612744,Regular Season,17286,160,,,
22300109,10/30/2023 20:00,Oklahoma City,Thunder,1610612760,Detroit,Pistons,1610612765,124,112,1610612760,Regular Season,16127,1000052,,,
22300104,10/30/2023 19:30,Atlanta,Hawks,1610612737,Minnesota,Timberwolves,1610612750,127,113,1610612737,Regular Season,15504,650,,,
22300105,10/30/2023 19:30,Toronto,Raptors,1610612761,Portland,Trail Blazers,1610612757,91,99,1610612757,Regular Season,19266,643,,,
22300101,10/30/2023 19:00,Charlotte,Hornets,1610612766,Brooklyn,Nets,1610612751,121,133,1610612751,Regular Season,14491,9,,,
22300102,10/30/2023 19:00,Indiana,Pacers,1610612754,Chicago,Bulls,1610612741,105,112,1610612741,Regular Season,15021,1000063,,,
22300103,10/30/2023 19:00,Washington,Wizards,1610612764,Boston,Celtics,1610612738,107,126,1610612738,Regular Season,17898,77,,,
22300099,10/29/2023 21:00,Los Angeles,Clippers,1610612746,San Antonio,Spurs,1610612759,123,83,1610612746,Regular Season,19370,1000069,,,
22300100,10/29/2023 21:00,Sacramento,Kings,1610612758,Los Angeles,Lakers,1610612747,132,127,1610612758,Regular Season,18198,609,,,
22300098,10/29/2023 19:30,Philadelphia,76ers,1610612755,Portland,Trail Blazers,1610612757,126,98,1610612755,Regular Season,19768,419,,,
22300096,10/29/2023 19:00,Houston,Rockets,1610612745,Golden State,Warriors,1610612744,95,106,1610612744,Regular Season,18055,215,,,
22300097,10/29/2023 19:00,Milwaukee,Bucks,1610612749,Atlanta,Hawks,1610612737,110,127,1610612737,Regular Season,17341,642,,,
22300095,10/29/2023 15:30,Oklahoma City,Thunder,1610612760,Denver,Nuggets,1610612743,95,128,1610612743,Regular Season,18203,1000052,,,
22300094,10/28/2023 22:00,Phoenix,Suns,1610612756,Utah,Jazz,1610612762,126,104,1610612756,Regular Season,17071,1000051,,,
22300093,10/28/2023 20:00,Minnesota,Timberwolves,1610612750,Miami,Heat,1610612748,106,90,1610612750,Regular Season,18024,61,,,
22300091,10/28/2023 19:30,Cleveland,Cavaliers,1610612739,Indiana,Pacers,1610612754,113,125,1610612754,Regular Season,19432,1000006,,,
22300092,10/28/2023 19:30,Toronto,Raptors,1610612761,Philadelphia,76ers,1610612755,107,114,1610612755,Regular Season,19800,643,,,
22300088,10/28/2023 19:00,Detroit,Pistons,1610612765,Chicago,Bulls,1610612741,118,102,1610612765,Regular Season,20062,624,,,
22300089,10/28/2023 19:00,Washington,Wizards,1610612764,Memphis,Grizzlies,1610612763,113,106,1610612764,Regular Season,16191,77,,,
22300090,10/28/2023 19:00,New Orleans,Pelicans,1610612740,New York,Knicks,1610612752,96,87,1610612740,Regular Season,16331,160,,,
22300086,10/27/2023 22:00,Portland,Trail Blazers,1610612757,Orlando,Magic,1610612753,97,102,1610612753,Regular Season,19464,51,,,
22300087,10/27/2023 22:00,Sacramento,Kings,1610612758,Golden State,Warriors,1610612744,114,122,1610612744,Regular Season,18250,609,,,
22300085,10/27/2023 21:30,Utah,Jazz,1610612762,Los Angeles,Clippers,1610612746,120,118,1610612762,Regular Season,18206,1000106,,,
22300084,10/27/2023 20:30,Dallas,Mavericks,1610612742,Brooklyn,Nets,1610612751,125,120,1610612742,Regular Season,20238,193,,,
22300082,10/27/2023 20:00,Chicago,Bulls,1610612741,Toronto,Raptors,1610612761,104,103,1610612741,Regular Season,19555,66,,,
22300083,10/27/2023 20:00,San Antonio,Spurs,1610612759,Houston,Rockets,1610612745,126,122,1610612759,Regular Season,18354,1000118,,,
22300079,10/27/2023 19:30,Atlanta,Hawks,1610612737,New York,Knicks,1610612752,120,126,1610612752,Regular Season,17692,650,,,
22300080,10/27/2023 19:30,Boston,Celtics,1610612738,Miami,Heat,1610612748,119,111,1610612738,Regular Season,19156,17,,,
22300081,10/27/2023 19:30,Cleveland,Cavaliers,1610612739,Oklahoma City,Thunder,1610612760,105,108,1610612760,Regular Season,19432,1000006,,,
22300077,10/27/2023 19:00,Charlotte,Hornets,1610612766,Detroit,Pistons,1610612765,99,111,1610612765,Regular Season,15855,9,,,
22300078,10/27/2023 19:00,Memphis,Grizzlies,1610612763,Denver,Nuggets,1610612743,104,108,1610612743,Regular Season,16617,242,,,
22300076,10/26/2023 22:00,Los Angeles,Lakers,1610612747,Phoenix,Suns,1610612756,100,95,1610612747,Regular Season,18997,1000069,,,
22300075,10/26/2023 19:30,Milwaukee,Bucks,1610612749,Philadelphia,76ers,1610612755,118,117,1610612749,Regular Season,17783,642,,,
22300074,10/25/2023 22:30,Los Angeles,Clippers,1610612746,Portland,Trail Blazers,1610612757,123,111,1610612746,Regular Season,19370,1000069,,,
22300073,10/25/2023 21:30,San Antonio,Spurs,1610612759,Dallas,Mavericks,1610612742,119,126,1610612742,Regular Season,18947,1000118,,,
22300072,10/25/2023 21:00,Utah,Jazz,1610612762,Sacramento,Kings,1610612758,114,130,1610612758,Regular Season,18206,1000106,,,
22300070,10/25/2023 20:00,Chicago,Bulls,1610612741,Oklahoma City,Thunder,1610612760,104,124,1610612760,Regular Season,21369,66,,,
22300071,10/25/2023 20:00,Memphis,Grizzlies,1610612763,New Orleans,Pelicans,1610612740,104,111,1610612740,Regular Season,17798,242,,,
22300067,10/25/2023 19:30,Brooklyn,Nets,1610612751,Cleveland,Cavaliers,1610612739,113,114,1610612739,Regular Season,17931,461,,,
22300068,10/25/2023 19:30,Miami,Heat,1610612748,Detroit,Pistons,1610612765,103,102,1610612748,Regular Season,19695,1000100,,,
22300069,10/25/2023 19:30,Toronto,Raptors,1610612761,Minnesota,Timberwolves,1610612750,97,94,1610612761,Regular Season,19800,643,,,
22300063,10/25/2023 19:00,Charlotte,Hornets,1610612766,Atlanta,Hawks,1610612737,116,110,1610612766,Regular Season,16129,9,,,
22300064,10/25/2023 19:00,Indiana,Pacers,1610612754,Washington,Wizards,1610612764,143,120,1610612754,Regular Season,16004,1000063,,,
22300065,10/25/2023 19:00,New York,Knicks,1610612752,Boston,Celtics,1610612738,104,108,1610612738,Regular Season,19812,30,,,
22300066,10/25/2023 19:00,Orlando,Magic,1610612753,Houston,Rockets,1610612745,116,86,1610612753,Regular Season,18846,430,,,
22300062,10/24/2023 22:00,Golden State,Warriors,1610612744,Phoenix,Suns,1610612756,104,108,1610612756,Regular Season,18064,1000011,,,
22300061,10/24/2023 19:30,Denver,Nuggets,1610612743,Los Angeles,Lakers,1610612747,119,107,1610612743,Regular Season,19842,1000046,,,
42200405,6/12/2023 20:30,Denver,Nuggets,1610612743,Miami,Heat,1610612748,94,89,1610612743,Playoffs,19537,1000046,NBA Finals,Game 5,5
